Tue Feb 27 08:29:17 UTC 2018
#legend: time|node1|node2|node3|node1:err|node2:err|node3:err
1	11	12	0	0	0	0	2018/02/27 08:29:19
2	24	14	1	0	0	0	2018/02/27 08:29:20
3	24	26	3	0	0	0	2018/02/27 08:29:21
4	24	27	5	0	0	0	2018/02/27 08:29:22
5	12	13	2	0	0	0	2018/02/27 08:29:23
6	23	27	3	0	0	0	2018/02/27 08:29:24
7	24	13	3	0	0	0	2018/02/27 08:29:25
8	23	26	2	0	0	0	2018/02/27 08:29:26
9	24	14	3	0	0	0	2018/02/27 08:29:27
10	12	29	3	0	0	0	2018/02/27 08:29:28
11	24	27	2	0	0	0	2018/02/27 08:29:29
12	24	13	3	0	0	0	2018/02/27 08:29:30
13	23	27	5	0	0	0	2018/02/27 08:29:31
14	12	13	2	0	0	0	2018/02/27 08:29:32
15	24	27	3	0	0	0	2018/02/27 08:29:33
16	24	27	3	0	0	0	2018/02/27 08:29:34
17	24	15	2	0	0	0	2018/02/27 08:29:35
18	25	26	3	0	0	0	2018/02/27 08:29:36
19	12	13	2	0	0	0	2018/02/27 08:29:37
20	23	27	3	0	0	0	2018/02/27 08:29:38
21	24	26	5	0	0	0	2018/02/27 08:29:39
22	25	14	2	0	0	0	2018/02/27 08:29:40
23	12	27	3	0	0	0	2018/02/27 08:29:41
24	24	13	2	0	0	0	2018/02/27 08:29:42
25	24	27	3	0	0	0	2018/02/27 08:29:43
26	24	27	3	0	0	0	2018/02/27 08:29:44
27	24	14	4	0	0	0	2018/02/27 08:29:45
28	12	27	2	0	0	0	2018/02/27 08:29:46
29	22	10	3	0	0	0	2018/02/27 08:29:47
30	25	27	2	0	0	0	2018/02/27 08:29:48
31	24	27	3	0	0	0	2018/02/27 08:29:49
32	23	13	2	0	0	0	2018/02/27 08:29:50
33	13	27	5	0	0	0	2018/02/27 08:29:51
34	20	10	3	0	0	0	2018/02/27 08:29:52
35	24	24	2	0	0	0	2018/02/27 08:29:53
